Date,Target_x,TArget_y,Target_z,camRotation_x,camRotation_y,camRotation_z
5835,-19.15, 45.13, 15.97,344.65, 202.51, 0.00,
5836,-19.15, 45.13, 15.98,344.65, 202.51, 0.00,
5837,-19.15, 45.13, 15.99,344.65, 202.51, 0.00,
5838,-19.15, 45.13, 16.00,344.65, 202.51, 0.00,
5839,-19.15, 45.13, 16.02,344.65, 202.51, 0.00,
5840,-19.15, 45.13, 16.03,344.65, 202.51, 0.00,
5841,-19.15, 45.13, 16.04,344.65, 202.51, 0.00,
5842,-19.15, 45.13, 16.05,344.65, 202.51, 0.00,
5843,-19.15, 45.13, 16.07,344.65, 202.51, 0.00,
5844,-19.15, 45.13, 16.08,344.65, 202.51, 0.00,
5845,-19.15, 45.13, 16.09,344.65, 202.51, 0.00,
5846,-19.15, 45.13, 16.10,344.65, 202.51, 0.00,
5847,-19.15, 45.13, 16.11,344.65, 202.51, 0.00,
5848,-19.15, 45.13, 16.13,344.65, 202.51, 0.00,
5849,-19.15, 45.13, 16.14,344.65, 202.51, 0.00,
5850,-19.15, 45.13, 16.15,344.65, 202.51, 0.00,
5851,-19.15, 45.13, 16.16,344.65, 202.51, 0.00,
5852,-19.15, 45.13, 16.17,344.65, 202.51, 0.00,
5853,-19.15, 45.13, 16.18,344.65, 202.51, 0.00,
5854,-19.15, 45.13, 16.19,344.65, 202.51, 0.00,
5855,-19.15, 45.13, 16.20,344.65, 202.51, 0.00,
5856,-19.15, 45.13, 16.21,344.65, 202.51, 0.00,
5857,-19.15, 45.13, 16.22,344.65, 202.51, 0.00,
5858,-19.15, 45.13, 16.25,344.65, 202.51, 0.00,
5859,-19.15, 45.13, 16.26,344.65, 202.51, 0.00,
5860,-19.15, 45.13, 16.27,344.65, 202.51, 0.00,
5861,-19.15, 45.13, 16.28,344.65, 202.51, 0.00,
5862,-19.15, 45.13, 16.29,344.65, 202.51, 0.00,
5863,-19.15, 45.13, 16.30,344.65, 202.51, 0.00,
5864,-19.15, 45.13, 16.31,344.65, 202.51, 0.00,
5865,-19.15, 45.13, 16.32,344.65, 202.51, 0.00,
5866,-19.15, 45.13, 16.33,344.65, 202.51, 0.00,
5867,-19.15, 45.13, 16.35,344.65, 202.51, 0.00,
5868,-19.15, 45.13, 16.36,344.65, 202.51, 0.00,
5869,-19.15, 45.13, 16.37,344.65, 202.51, 0.00,
5870,-19.15, 45.13, 16.38,344.65, 202.51, 0.00,
5871,-19.15, 45.13, 16.39,344.65, 202.51, 0.00,
5872,-19.15, 45.13, 16.40,344.65, 202.51, 0.00,
5873,-19.15, 45.13, 16.41,344.65, 202.51, 0.00,
5874,-19.15, 45.13, 16.42,344.65, 202.51, 0.00,
5875,-19.15, 45.13, 16.43,344.65, 202.51, 0.00,
5876,-19.15, 45.13, 16.44,344.65, 202.51, 0.00,
5877,-19.15, 45.13, 16.45,344.65, 202.51, 0.00,
5878,-19.15, 45.13, 16.47,344.65, 202.51, 0.00,
5879,-19.15, 45.13, 16.48,344.65, 202.51, 0.00,
5880,-19.15, 45.13, 16.49,344.65, 202.51, 0.00,
5881,-19.15, 45.13, 16.50,344.65, 202.51, 0.00,
5882,-19.15, 45.13, 16.51,344.65, 202.51, 0.00,
5883,-19.15, 45.13, 16.52,344.65, 202.51, 0.00,
5884,-19.15, 45.13, 16.53,344.65, 202.51, 0.00,
5885,-19.15, 45.13, 16.54,344.65, 202.51, 0.00,
5886,-19.15, 45.13, 16.55,344.65, 202.51, 0.00,
5887,-19.15, 45.13, 16.57,344.65, 202.51, 0.00,
5888,-19.15, 45.13, 16.58,344.65, 202.51, 0.00,
5889,-19.15, 45.13, 16.59,344.65, 202.51, 0.00,
5890,-19.15, 45.13, 16.60,344.65, 202.51, 0.00,
5891,-19.15, 45.13, 16.61,344.65, 202.51, 0.00,
5892,-19.15, 45.13, 16.62,344.65, 202.51, 0.00,
5893,-19.15, 45.13, 16.63,344.65, 202.51, 0.00,
5894,-19.15, 45.13, 16.64,344.65, 202.51, 0.00,
5895,-19.15, 45.13, 16.65,344.65, 202.51, 0.00,
5896,-19.15, 45.13, 16.67,344.65, 202.51, 0.00,
5897,-19.15, 45.13, 16.68,344.65, 202.51, 0.00,
5898,-19.15, 45.13, 16.69,344.65, 202.51, 0.00,
5899,-19.15, 45.13, 16.70,344.65, 202.51, 0.00,
5900,-19.15, 45.13, 16.71,344.65, 202.51, 0.00,
5901,-19.15, 45.13, 16.72,344.65, 202.51, 0.00,
5902,-19.15, 45.13, 16.73,344.65, 202.51, 0.00,
5903,-19.15, 45.13, 16.74,344.65, 202.51, 0.00,
5904,-19.15, 45.13, 16.75,344.65, 202.51, 0.00,
5905,-19.15, 45.13, 16.76,344.65, 202.51, 0.00,
5906,-19.15, 45.13, 16.77,344.65, 202.51, 0.00,
5907,-19.15, 45.13, 16.79,344.65, 202.51, 0.00,
5908,-19.15, 45.13, 16.80,344.65, 202.51, 0.00,
5909,-19.15, 45.13, 16.81,344.65, 202.51, 0.00,
5910,-19.15, 45.13, 16.82,344.65, 202.51, 0.00,
5911,-19.15, 45.13, 16.83,344.65, 202.51, 0.00,
5912,-19.15, 45.13, 16.84,344.65, 202.51, 0.00,
5913,-19.15, 45.13, 16.85,344.65, 202.51, 0.00,
5914,-19.15, 45.13, 16.87,344.65, 202.51, 0.00,
5915,-19.15, 45.13, 16.88,344.65, 202.51, 0.00,
5916,-19.15, 45.13, 16.89,344.65, 202.51, 0.00,
5917,-19.15, 45.13, 16.90,344.65, 202.51, 0.00,
5918,-19.15, 45.13, 16.91,344.65, 202.51, 0.00,
5919,-19.15, 45.13, 16.92,344.65, 202.51, 0.00,
5920,-19.15, 45.13, 16.93,344.65, 202.51, 0.00,
5921,-19.15, 45.13, 16.94,344.65, 202.51, 0.00,
5922,-19.15, 45.13, 16.95,344.65, 202.51, 0.00,
5923,-19.15, 45.13, 16.96,344.65, 202.51, 0.00,
5924,-19.15, 45.13, 16.97,344.65, 202.51, 0.00,
5925,-19.15, 45.13, 16.98,344.65, 202.51, 0.00,
5926,-19.15, 45.13, 16.99,344.65, 202.51, 0.00,
5927,-19.15, 45.13, 17.00,344.65, 202.51, 0.00,
5928,-19.15, 45.13, 17.02,344.65, 202.51, 0.00,
5929,-19.15, 45.13, 17.03,344.65, 202.51, 0.00,
5930,-19.15, 45.13, 17.04,344.65, 202.51, 0.00,
5931,-19.15, 45.13, 17.06,344.65, 202.51, 0.00,
5932,-19.15, 45.13, 17.07,344.65, 202.51, 0.00,
5933,-19.15, 45.13, 17.08,344.65, 202.51, 0.00,
5934,-19.15, 45.13, 17.09,344.65, 202.51, 0.00,
5935,-19.15, 45.13, 17.10,344.65, 202.51, 0.00,
5936,-19.15, 45.13, 17.12,344.65, 202.51, 0.00,
5937,-19.15, 45.13, 17.14,344.65, 202.51, 0.00,
5938,-19.15, 45.13, 17.15,344.65, 202.51, 0.00,
5939,-19.15, 45.13, 17.17,344.65, 202.51, 0.00,
5940,-19.15, 45.13, 17.18,344.65, 202.51, 0.00,
5941,-19.15, 45.13, 17.19,344.65, 202.51, 0.00,
5942,-19.15, 45.13, 17.21,344.65, 202.51, 0.00,
5943,-19.15, 45.13, 17.22,344.65, 202.51, 0.00,
5944,-19.15, 45.13, 17.24,344.65, 202.51, 0.00,
5945,-19.15, 45.13, 17.25,344.65, 202.51, 0.00,
5946,-19.15, 45.13, 17.26,344.65, 202.51, 0.00,
5947,-19.15, 45.13, 17.28,344.65, 202.51, 0.00,
5948,-19.15, 45.13, 17.29,344.65, 202.51, 0.00,
5949,-19.15, 45.13, 17.30,344.65, 202.51, 0.00,
5950,-19.15, 45.13, 17.31,344.65, 202.51, 0.00,
5951,-19.15, 45.13, 17.32,344.65, 202.51, 0.00,
5952,-19.15, 45.13, 17.33,344.65, 202.51, 0.00,
5953,-19.15, 45.13, 17.35,344.65, 202.51, 0.00,
5954,-19.15, 45.13, 17.36,344.65, 202.51, 0.00,
5955,-19.15, 45.13, 17.37,344.65, 202.51, 0.00,
5956,-19.15, 45.13, 17.38,344.65, 202.51, 0.00,
5957,-19.15, 45.13, 17.40,344.65, 202.51, 0.00,
5958,-19.15, 45.13, 17.41,344.65, 202.51, 0.00,
5959,-19.15, 45.13, 17.42,344.65, 202.51, 0.00,
5960,-19.15, 45.13, 17.43,344.65, 202.51, 0.00,
5961,-19.15, 45.13, 17.45,344.65, 202.51, 0.00,
5962,-19.15, 45.13, 17.46,344.65, 202.51, 0.00,
5963,-19.15, 45.13, 17.47,344.65, 202.51, 0.00,
5964,-19.15, 45.13, 17.48,344.65, 202.51, 0.00,
5965,-19.15, 45.13, 17.50,344.65, 202.51, 0.00,
5966,-19.15, 45.13, 17.51,344.65, 202.51, 0.00,
5967,-19.15, 45.13, 17.52,344.65, 202.51, 0.00,
5968,-19.15, 45.13, 17.53,344.65, 202.51, 0.00,
5969,-19.15, 45.13, 17.54,344.65, 202.51, 0.00,
5970,-19.15, 45.13, 17.55,344.65, 202.51, 0.00,
5971,-19.15, 45.13, 17.56,344.65, 202.51, 0.00,
5972,-19.15, 45.13, 17.57,344.65, 202.51, 0.00,
5973,-19.15, 45.13, 17.58,344.65, 202.51, 0.00,
5974,-19.15, 45.13, 17.60,344.65, 202.51, 0.00,
5975,-19.15, 45.13, 17.61,344.65, 202.51, 0.00,
5976,-19.15, 45.13, 17.62,344.65, 202.51, 0.00,
5977,-19.15, 45.13, 17.63,344.65, 202.51, 0.00,
5978,-19.15, 45.13, 17.64,344.65, 202.51, 0.00,
5979,-19.15, 45.13, 17.66,344.65, 202.51, 0.00,
5980,-19.15, 45.13, 17.68,344.65, 202.51, 0.00,
5981,-19.15, 45.13, 17.69,344.65, 202.51, 0.00,
5982,-19.15, 45.13, 17.70,344.65, 202.51, 0.00,
5983,-19.15, 45.13, 17.72,344.65, 202.51, 0.00,
5984,-19.15, 45.13, 17.73,344.65, 202.51, 0.00,
5985,-19.15, 45.13, 17.74,344.65, 202.51, 0.00,
5986,-19.15, 45.13, 17.75,344.65, 202.51, 0.00,
5987,-19.15, 45.13, 17.76,344.65, 202.51, 0.00,
5988,-19.15, 45.13, 17.77,344.65, 202.51, 0.00,
5989,-19.15, 45.13, 17.78,344.65, 202.51, 0.00,
5990,-19.15, 45.13, 17.79,344.65, 202.51, 0.00,
5991,-19.15, 45.13, 17.81,344.65, 202.51, 0.00,
5992,-19.15, 45.13, 17.82,344.65, 202.51, 0.00,
5993,-19.15, 45.13, 17.83,344.65, 202.51, 0.00,
5994,-19.15, 45.13, 17.84,344.65, 202.51, 0.00,
5995,-19.15, 45.13, 17.85,344.65, 202.51, 0.00,
5996,-19.15, 45.13, 17.86,344.65, 202.51, 0.00,
5997,-19.15, 45.13, 17.87,344.65, 202.51, 0.00,
5998,-19.15, 45.13, 17.88,344.65, 202.51, 0.00,
5999,-19.15, 45.13, 17.89,344.65, 202.51, 0.00,
6000,-19.15, 45.13, 17.90,344.65, 202.51, 0.00,
6001,-19.15, 45.13, 17.92,344.65, 202.51, 0.00,
6002,-19.15, 45.13, 17.93,344.65, 202.51, 0.00,
6003,-19.15, 45.13, 17.94,344.65, 202.51, 0.00,
6004,-19.15, 45.13, 17.95,344.65, 202.51, 0.00,
6005,-19.15, 45.13, 17.96,344.65, 202.51, 0.00,
6006,-19.15, 45.13, 17.97,344.65, 202.51, 0.00,
6007,-19.15, 45.13, 17.98,344.65, 202.51, 0.00,
6008,-19.15, 45.13, 17.99,344.65, 202.51, 0.00,
6009,-19.15, 45.13, 18.00,344.65, 202.51, 0.00,
6010,-19.15, 45.13, 18.01,344.65, 202.51, 0.00,
6011,-19.15, 45.13, 18.02,344.65, 202.51, 0.00,
6012,-19.15, 45.13, 18.03,344.65, 202.51, 0.00,
6013,-19.15, 45.13, 18.04,344.65, 202.51, 0.00,
6014,-19.15, 45.13, 18.05,344.65, 202.51, 0.00,
6015,-19.15, 45.13, 18.07,344.65, 202.51, 0.00,
6016,-19.15, 45.13, 18.08,344.65, 202.51, 0.00,
6017,-19.15, 45.13, 18.09,344.65, 202.51, 0.00,
6018,-19.15, 45.13, 18.10,344.65, 202.51, 0.00,
6019,-19.15, 45.13, 18.11,344.65, 202.51, 0.00,
6020,-19.15, 45.13, 18.12,344.65, 202.51, 0.00,
6021,-19.15, 45.13, 18.13,344.65, 202.51, 0.00,
6022,-19.15, 45.13, 18.14,344.65, 202.51, 0.00,
6023,-19.15, 45.13, 18.15,344.65, 202.51, 0.00,
6024,-19.15, 45.13, 18.16,344.65, 202.51, 0.00,
6025,-19.15, 45.13, 18.17,344.65, 202.51, 0.00,
6026,-19.15, 45.13, 18.18,344.65, 202.51, 0.00,
6027,-19.15, 45.13, 18.19,344.65, 202.51, 0.00,
6028,-19.15, 45.13, 18.20,344.65, 202.51, 0.00,
6029,-19.15, 45.13, 18.21,344.65, 202.51, 0.00,
6030,-19.15, 45.13, 18.23,344.65, 202.51, 0.00,
6031,-19.15, 45.13, 18.24,344.65, 202.51, 0.00,
6032,-19.15, 45.13, 18.25,344.65, 202.51, 0.00,
6033,-19.15, 45.13, 18.26,344.65, 202.51, 0.00,
6034,-19.15, 45.13, 18.27,344.65, 202.51, 0.00,
6035,-19.15, 45.13, 18.28,344.65, 202.51, 0.00,
6036,-19.15, 45.13, 18.29,344.65, 202.51, 0.00,
6037,-19.15, 45.13, 18.30,344.65, 202.51, 0.00,
6038,-19.15, 45.13, 18.31,344.65, 202.51, 0.00,
6039,-19.15, 45.13, 18.32,344.65, 202.51, 0.00,
6040,-19.15, 45.13, 18.33,344.65, 202.51, 0.00,
6041,-19.15, 45.13, 18.34,344.65, 202.51, 0.00,
6042,-19.15, 45.13, 18.35,344.65, 202.51, 0.00,
6043,-19.15, 45.13, 18.37,344.65, 202.51, 0.00,
6044,-19.15, 45.13, 18.38,344.65, 202.51, 0.00,
6045,-19.15, 45.13, 18.39,344.65, 202.51, 0.00,
6046,-19.15, 45.13, 18.40,344.65, 202.51, 0.00,
6047,-19.15, 45.13, 18.41,344.65, 202.51, 0.00,
6048,-19.15, 45.13, 18.42,344.65, 202.51, 0.00,
6049,-19.15, 45.13, 18.43,344.65, 202.51, 0.00,
6050,-19.15, 45.13, 18.44,344.65, 202.51, 0.00,
6051,-19.15, 45.13, 18.45,344.65, 202.51, 0.00,
6052,-19.15, 45.13, 18.46,344.65, 202.51, 0.00,
6053,-19.15, 45.13, 18.47,344.65, 202.51, 0.00,
6054,-19.15, 45.13, 18.48,344.65, 202.51, 0.00,
6055,-19.15, 45.13, 18.49,344.65, 202.51, 0.00,
6056,-19.15, 45.13, 18.51,344.65, 202.51, 0.00,
6057,-19.15, 45.13, 18.52,344.65, 202.51, 0.00,
6058,-19.15, 45.13, 18.53,344.65, 202.51, 0.00,
6059,-19.15, 45.13, 18.54,344.65, 202.51, 0.00,
6060,-19.15, 45.13, 18.55,344.65, 202.51, 0.00,
6061,-19.15, 45.13, 18.56,344.65, 202.51, 0.00,
6062,-19.15, 45.13, 18.57,344.65, 202.51, 0.00,
6063,-19.15, 45.13, 18.58,344.65, 202.51, 0.00,
6064,-19.15, 45.13, 18.60,344.65, 202.51, 0.00,
6065,-19.15, 45.13, 18.61,344.65, 202.51, 0.00,
6066,-19.15, 45.13, 18.63,344.65, 202.51, 0.00,
6067,-19.15, 45.13, 18.65,344.65, 202.51, 0.00,
6068,-19.15, 45.13, 18.66,344.65, 202.51, 0.00,
6069,-19.15, 45.13, 18.67,344.65, 202.51, 0.00,
6070,-19.15, 45.13, 18.68,344.65, 202.51, 0.00,
6071,-19.15, 45.13, 18.70,344.65, 202.51, 0.00,
6072,-19.15, 45.13, 18.71,344.65, 202.51, 0.00,
6073,-19.15, 45.13, 18.73,344.65, 202.51, 0.00,
6074,-19.15, 45.13, 18.74,344.65, 202.51, 0.00,
6075,-19.15, 45.13, 18.75,344.65, 202.51, 0.00,
6076,-19.15, 45.13, 18.76,344.65, 202.51, 0.00,
6077,-19.15, 45.13, 18.77,344.65, 202.51, 0.00,
6078,-19.15, 45.13, 18.79,344.65, 202.51, 0.00,
6079,-19.15, 45.13, 18.80,344.65, 202.51, 0.00,
6080,-19.15, 45.13, 18.81,344.65, 202.51, 0.00,
6081,-19.15, 45.13, 18.82,344.65, 202.51, 0.00,
6082,-19.15, 45.13, 18.84,344.65, 202.51, 0.00,
6083,-19.15, 45.13, 18.85,344.65, 202.51, 0.00,
6084,-19.15, 45.13, 18.87,344.65, 202.51, 0.00,
6085,-19.15, 45.13, 18.88,344.65, 202.51, 0.00,
6086,-19.15, 45.13, 18.89,344.65, 202.51, 0.00,
6087,-19.15, 45.13, 18.90,344.65, 202.51, 0.00,
6088,-19.15, 45.13, 18.92,344.65, 202.51, 0.00,
6089,-19.15, 45.13, 18.93,344.65, 202.51, 0.00,
6090,-19.15, 45.13, 18.94,344.65, 202.51, 0.00,
6091,-19.15, 45.13, 18.95,344.65, 202.51, 0.00,
6092,-19.15, 45.13, 18.97,344.65, 202.51, 0.00,
6093,-19.15, 45.13, 18.98,344.65, 202.51, 0.00,
6094,-19.15, 45.13, 18.99,344.65, 202.51, 0.00,
6095,-19.15, 45.13, 19.00,344.65, 202.51, 0.00,
6096,-19.15, 45.13, 19.01,344.65, 202.51, 0.00,
6097,-19.15, 45.13, 19.02,344.65, 202.51, 0.00,
6098,-19.15, 45.13, 19.04,344.65, 202.51, 0.00,
6099,-19.15, 45.13, 19.05,344.65, 202.51, 0.00,
6100,-19.15, 45.13, 19.06,344.65, 202.51, 0.00,
6101,-19.15, 45.13, 19.07,344.65, 202.51, 0.00,
6102,-19.15, 45.13, 19.08,344.65, 202.51, 0.00,
6103,-19.15, 45.13, 19.09,344.65, 202.51, 0.00,
6104,-19.15, 45.13, 19.11,344.65, 202.51, 0.00,
6105,-19.15, 45.13, 19.13,344.65, 202.51, 0.00,
6106,-19.15, 45.13, 19.14,344.65, 202.51, 0.00,
6107,-19.15, 45.13, 19.16,344.65, 202.51, 0.00,
6108,-19.15, 45.13, 19.17,344.65, 202.51, 0.00,
6109,-19.15, 45.13, 19.18,344.65, 202.51, 0.00,
6110,-19.15, 45.13, 19.19,344.65, 202.51, 0.00,
6111,-19.15, 45.13, 19.20,344.65, 202.51, 0.00,
6112,-19.15, 45.13, 19.21,344.65, 202.51, 0.00,
6113,-19.15, 45.13, 19.26,344.65, 202.51, 0.00,
6114,-19.15, 45.13, 19.27,344.65, 202.51, 0.00,
6115,-19.15, 45.13, 19.28,344.65, 202.51, 0.00,
6116,-19.15, 45.13, 19.29,344.65, 202.51, 0.00,
6117,-19.15, 45.13, 19.30,344.65, 202.51, 0.00,
6118,-19.15, 45.13, 19.31,344.65, 202.51, 0.00,
6119,-19.15, 45.13, 19.32,344.65, 202.51, 0.00,
6120,-19.15, 45.13, 19.33,344.65, 202.51, 0.00,
6121,-19.15, 45.13, 19.34,344.65, 202.51, 0.00,
6122,-19.15, 45.13, 19.36,344.65, 202.51, 0.00,
6123,-19.15, 45.13, 19.37,344.65, 202.51, 0.00,
6124,-19.15, 45.13, 19.38,344.65, 202.51, 0.00,
6125,-19.15, 45.13, 19.39,344.65, 202.51, 0.00,
6126,-19.15, 45.13, 19.40,344.65, 202.51, 0.00,
6127,-19.15, 45.13, 19.41,344.65, 202.51, 0.00,
6128,-19.15, 45.13, 19.42,344.65, 202.51, 0.00,
6129,-19.15, 45.13, 19.43,344.65, 202.51, 0.00,
6130,-19.15, 45.13, 19.44,344.65, 202.51, 0.00,
6131,-19.15, 45.13, 19.45,344.65, 202.51, 0.00,
6132,-19.15, 45.13, 19.47,344.65, 202.51, 0.00,
6133,-19.15, 45.13, 19.48,344.65, 202.51, 0.00,
6134,-19.15, 45.13, 19.49,344.65, 202.51, 0.00,
6135,-19.15, 45.13, 19.50,344.65, 202.51, 0.00,
6136,-19.15, 45.13, 19.51,344.65, 202.51, 0.00,
6137,-19.15, 45.13, 19.52,344.65, 202.51, 0.00,
6138,-19.15, 45.13, 19.53,344.65, 202.51, 0.00,
6139,-19.15, 45.13, 19.54,344.65, 202.51, 0.00,
6140,-19.15, 45.13, 19.55,344.65, 202.51, 0.00,
6141,-19.15, 45.13, 19.56,344.65, 202.51, 0.00,
6142,-19.15, 45.13, 19.57,344.65, 202.51, 0.00,
6143,-19.15, 45.13, 19.58,344.65, 202.51, 0.00,
6144,-19.15, 45.13, 19.60,344.65, 202.51, 0.00,
6145,-19.15, 45.13, 19.61,344.65, 202.51, 0.00,
6146,-19.15, 45.13, 19.62,344.65, 202.51, 0.00,
6147,-19.15, 45.13, 19.63,344.65, 202.51, 0.00,
6148,-19.15, 45.13, 19.64,344.65, 202.51, 0.00,
6149,-19.15, 45.13, 19.65,344.65, 202.51, 0.00,
6150,-19.15, 45.13, 19.66,344.65, 202.51, 0.00,
6151,-19.15, 45.13, 19.67,344.65, 202.51, 0.00,
6152,-19.15, 45.13, 19.68,344.65, 202.51, 0.00,
6153,-19.15, 45.13, 19.69,344.65, 202.51, 0.00,
6154,-19.15, 45.13, 19.70,344.65, 202.51, 0.00,
6155,-19.15, 45.13, 19.71,344.65, 202.51, 0.00,
6156,-19.15, 45.13, 19.72,344.65, 202.51, 0.00,
6157,-19.15, 45.13, 19.73,344.65, 202.51, 0.00,
6158,-19.15, 45.13, 19.74,344.65, 202.51, 0.00,
6159,-19.15, 45.13, 19.75,344.65, 202.51, 0.00,
6160,-19.15, 45.13, 19.76,344.65, 202.51, 0.00,
6161,-19.15, 45.13, 19.77,344.65, 202.51, 0.00,
6162,-19.15, 45.13, 19.78,344.65, 202.51, 0.00,
6163,-19.15, 45.13, 19.79,344.65, 202.51, 0.00,
6164,-19.15, 45.13, 19.80,344.65, 202.51, 0.00,
6165,-19.15, 45.13, 19.82,344.65, 202.51, 0.00,
6166,-19.15, 45.13, 19.83,344.65, 202.51, 0.00,
6167,-19.15, 45.13, 19.84,344.65, 202.51, 0.00,
6168,-19.15, 45.13, 19.85,344.65, 202.51, 0.00,
6169,-19.15, 45.13, 19.86,344.65, 202.51, 0.00,
6170,-19.15, 45.13, 19.87,344.65, 202.51, 0.00,
6171,-19.15, 45.13, 19.88,344.65, 202.51, 0.00,
6172,-19.15, 45.13, 19.89,344.65, 202.51, 0.00,
6173,-19.15, 45.13, 19.90,344.65, 202.51, 0.00,
6174,-19.15, 45.13, 19.91,344.65, 202.51, 0.00,
6175,-19.15, 45.13, 19.92,344.65, 202.51, 0.00,
6176,-19.15, 45.13, 19.93,344.65, 202.51, 0.00,
6177,-19.15, 45.13, 19.94,344.65, 202.51, 0.00,
6178,-19.15, 45.13, 19.95,344.65, 202.51, 0.00,
6179,-19.15, 45.13, 19.97,344.65, 202.51, 0.00,
6180,-19.15, 45.13, 19.98,344.65, 202.51, 0.00,
6181,-19.15, 45.13, 20.00,344.65, 202.51, 0.00,
6182,-19.15, 45.13, 20.01,344.65, 202.51, 0.00,
6183,-19.15, 45.13, 20.02,344.65, 202.51, 0.00,
6184,-19.15, 45.13, 20.03,344.65, 202.51, 0.00,
6185,-19.15, 45.13, 20.04,344.65, 202.51, 0.00,
6186,-19.15, 45.13, 20.05,344.65, 202.51, 0.00,
6187,-19.15, 45.13, 20.06,344.65, 202.51, 0.00,
6188,-19.15, 45.13, 20.07,344.65, 202.51, 0.00,
6189,-19.15, 45.13, 20.09,344.65, 202.51, 0.00,
6190,-19.15, 45.13, 20.10,344.65, 202.51, 0.00,
6191,-19.15, 45.13, 20.12,344.65, 202.51, 0.00,
6192,-19.15, 45.13, 20.13,344.65, 202.51, 0.00,
6193,-19.15, 45.13, 20.14,344.65, 202.51, 0.00,
6194,-19.15, 45.13, 20.16,344.65, 202.51, 0.00,
6195,-19.15, 45.13, 20.17,344.65, 202.51, 0.00,
6196,-19.15, 45.13, 20.18,344.65, 202.51, 0.00,
6197,-19.15, 45.13, 20.19,344.65, 202.51, 0.00,
6198,-19.15, 45.13, 20.20,344.65, 202.51, 0.00,
6199,-19.15, 45.13, 20.21,344.65, 202.51, 0.00,
6200,-19.15, 45.13, 20.23,344.65, 202.51, 0.00,
6201,-19.15, 45.13, 20.24,344.65, 202.51, 0.00,
6202,-19.15, 45.13, 20.26,344.65, 202.51, 0.00,
6203,-19.15, 45.13, 20.27,344.65, 202.51, 0.00,
6204,-19.15, 45.13, 20.28,344.65, 202.51, 0.00,
6205,-19.15, 45.13, 20.30,344.65, 202.51, 0.00,
6206,-19.15, 45.13, 20.31,344.65, 202.51, 0.00,
6207,-19.15, 45.13, 20.32,344.65, 202.51, 0.00,
6208,-19.15, 45.13, 20.33,344.65, 202.51, 0.00,
6209,-19.15, 45.13, 20.34,344.65, 202.51, 0.00,
6210,-19.15, 45.13, 20.36,344.65, 202.51, 0.00,
6211,-19.15, 45.13, 20.37,344.65, 202.51, 0.00,
6212,-19.15, 45.13, 20.38,344.65, 202.51, 0.00,
6213,-19.15, 45.13, 20.39,344.65, 202.51, 0.00,
6214,-19.15, 45.13, 20.41,344.65, 202.51, 0.00,
6215,-19.15, 45.13, 20.42,344.65, 202.51, 0.00,
6216,-19.15, 45.13, 20.44,344.65, 202.51, 0.00,
6217,-19.15, 45.13, 20.45,344.65, 202.51, 0.00,
6218,-19.15, 45.13, 20.46,344.65, 202.51, 0.00,
6219,-19.15, 45.13, 20.47,344.65, 202.51, 0.00,
6220,-19.15, 45.13, 20.48,344.65, 202.51, 0.00,
6221,-19.15, 45.13, 20.49,344.65, 202.51, 0.00,
6222,-19.15, 45.13, 20.51,344.65, 202.51, 0.00,
6223,-19.15, 45.13, 20.52,344.65, 202.51, 0.00,
6224,-19.15, 45.13, 20.53,344.65, 202.51, 0.00,
6225,-19.15, 45.13, 20.54,344.65, 202.51, 0.00,
6226,-19.15, 45.13, 20.56,344.65, 202.51, 0.00,
6227,-19.15, 45.13, 20.57,344.65, 202.51, 0.00,
6228,-19.15, 45.13, 20.58,344.65, 202.51, 0.00,
6229,-19.15, 45.13, 20.59,344.65, 202.51, 0.00,
6230,-19.15, 45.13, 20.60,344.65, 202.51, 0.00,
6231,-19.15, 45.13, 20.61,344.65, 202.51, 0.00,
6232,-19.15, 45.13, 20.62,344.65, 202.51, 0.00,
6233,-19.15, 45.13, 20.63,344.65, 202.51, 0.00,
6234,-19.15, 45.13, 20.64,344.65, 202.51, 0.00,
6235,-19.15, 45.13, 20.65,344.65, 202.51, 0.00,
6236,-19.15, 45.13, 20.67,344.65, 202.51, 0.00,
6237,-19.15, 45.13, 20.68,344.65, 202.51, 0.00,
6238,-19.15, 45.13, 20.69,344.65, 202.51, 0.00,
6239,-19.15, 45.13, 20.70,344.65, 202.51, 0.00,
6240,-19.15, 45.13, 20.72,344.65, 202.51, 0.00,
6241,-19.15, 45.13, 20.73,344.65, 202.51, 0.00,
6242,-19.15, 45.13, 20.74,344.65, 202.51, 0.00,
6243,-19.15, 45.13, 20.75,344.65, 202.51, 0.00,
6244,-19.15, 45.13, 20.76,344.65, 202.51, 0.00,
6245,-19.15, 45.13, 20.77,344.65, 202.51, 0.00,
6246,-19.15, 45.13, 20.79,344.65, 202.51, 0.00,
6247,-19.15, 45.13, 20.80,344.65, 202.51, 0.00,
6248,-19.15, 45.13, 20.81,344.65, 202.51, 0.00,
6249,-19.15, 45.13, 20.82,344.65, 202.51, 0.00,
6250,-19.15, 45.13, 20.83,344.65, 202.51, 0.00,
6251,-19.15, 45.13, 20.84,344.65, 202.51, 0.00,
6252,-19.15, 45.13, 20.85,344.65, 202.51, 0.00,
6253,-19.15, 45.13, 20.86,344.65, 202.51, 0.00,
6254,-19.15, 45.13, 20.87,344.65, 202.51, 0.00,
6255,-19.15, 45.13, 20.88,344.65, 202.51, 0.00,
6256,-19.15, 45.13, 20.89,344.65, 202.51, 0.00,
6257,-19.15, 45.13, 20.90,344.65, 202.51, 0.00,
